Scaling parameters by 0.62 to account for a batch size of 5.
Per-GPU batch size is less than the recommended limit for batch norm. Disabling batch norm.
loading annotations into memory...
Done (t=4.14s)
creating index...
index created!
loading annotations into memory...
Done (t=0.69s)
creating index...
index created!
Resuming training, loading yolact_data/weights/yolact_plus_base_54_800000.pth...
Ignoring "Error(s) in loading state_dict for Yolact:
	size mismatch for maskiou_net.maskiou_net.10.weight: copying a param with shape torch.Size([80, 128, 1, 1]) from checkpoint, the shape in current model is torch.Size([1, 128, 1, 1]).
	size mismatch for maskiou_net.maskiou_net.10.bias: copying a param with shape torch.Size([80]) from checkpoint, the shape in current model is torch.Size([1]).
	size mismatch for prediction_layers.0.conf_layer.weight: copying a param with shape torch.Size([729, 256, 3, 3]) from checkpoint, the shape in current model is torch.Size([18, 256, 3, 3]).
	size mismatch for prediction_layers.0.conf_layer.bias: copying a param with shape torch.Size([729]) from checkpoint, the shape in current model is torch.Size([18]).
	size mismatch for semantic_seg_conv.weight: copying a param with shape torch.Size([80, 256, 1, 1]) from checkpoint, the shape in current model is torch.Size([1, 256, 1, 1]).
	size mismatch for semantic_seg_conv.bias: copying a param with shape torch.Size([80]) from checkpoint, the shape in current model is torch.Size([1])."
Begin training!

[  0]    1300 || B: 0.438 | C: 0.889 | M: 0.337 | S: 0.054 | I: 0.041 | T: 1.758 || ETA: 0:20:11 || timer: 0.406
[  0]    1310 || B: 0.446 | C: 0.906 | M: 0.337 | S: 0.053 | I: 0.040 | T: 1.783 || ETA: 0:20:06 || timer: 0.407
[  0]    1320 || B: 0.448 | C: 0.904 | M: 0.342 | S: 0.052 | I: 0.041 | T: 1.788 || ETA: 0:20:02 || timer: 0.411
[  0]    1330 || B: 0.448 | C: 0.914 | M: 0.342 | S: 0.052 | I: 0.043 | T: 1.799 || ETA: 0:19:57 || timer: 0.406
[  0]    1340 || B: 0.448 | C: 0.913 | M: 0.334 | S: 0.052 | I: 0.039 | T: 1.786 || ETA: 0:19:53 || timer: 0.409
[  0]    1350 || B: 0.439 | C: 0.892 | M: 0.333 | S: 0.051 | I: 0.039 | T: 1.755 || ETA: 0:19:48 || timer: 0.408
[  0]    1360 || B: 0.430 | C: 0.892 | M: 0.325 | S: 0.051 | I: 0.039 | T: 1.737 || ETA: 0:19:44 || timer: 0.406
[  0]    1370 || B: 0.428 | C: 0.874 | M: 0.315 | S: 0.051 | I: 0.036 | T: 1.705 || ETA: 0:19:39 || timer: 0.405
[  0]    1380 || B: 0.432 | C: 0.870 | M: 0.301 | S: 0.051 | I: 0.034 | T: 1.689 || ETA: 0:19:35 || timer: 0.411
[  0]    1390 || B: 0.422 | C: 0.863 | M: 0.300 | S: 0.049 | I: 0.025 | T: 1.658 || ETA: 0:19:30 || timer: 0.405
[  0]    1400 || B: 0.411 | C: 0.847 | M: 0.295 | S: 0.049 | I: 0.024 | T: 1.626 || ETA: 0:19:26 || timer: 0.411
[  0]    1410 || B: 0.399 | C: 0.833 | M: 0.296 | S: 0.048 | I: 0.022 | T: 1.599 || ETA: 0:19:21 || timer: 0.406
[  0]    1420 || B: 0.408 | C: 0.823 | M: 0.288 | S: 0.048 | I: 0.023 | T: 1.590 || ETA: 0:19:17 || timer: 0.406
[  0]    1430 || B: 0.398 | C: 0.806 | M: 0.289 | S: 0.049 | I: 0.022 | T: 1.564 || ETA: 0:19:13 || timer: 0.408
[  0]    1440 || B: 0.395 | C: 0.802 | M: 0.298 | S: 0.049 | I: 0.023 | T: 1.566 || ETA: 0:19:08 || timer: 0.412
[  0]    1450 || B: 0.402 | C: 0.811 | M: 0.304 | S: 0.049 | I: 0.023 | T: 1.589 || ETA: 0:19:04 || timer: 0.407
[  0]    1460 || B: 0.389 | C: 0.791 | M: 0.303 | S: 0.049 | I: 0.023 | T: 1.555 || ETA: 0:18:59 || timer: 0.407
[  0]    1470 || B: 0.396 | C: 0.794 | M: 0.305 | S: 0.048 | I: 0.022 | T: 1.564 || ETA: 0:18:55 || timer: 0.408
[  0]    1480 || B: 0.398 | C: 0.801 | M: 0.310 | S: 0.048 | I: 0.023 | T: 1.581 || ETA: 0:18:50 || timer: 0.408
[  0]    1490 || B: 0.404 | C: 0.812 | M: 0.310 | S: 0.048 | I: 0.026 | T: 1.600 || ETA: 0:18:46 || timer: 0.407
[  0]    1500 || B: 0.399 | C: 0.805 | M: 0.308 | S: 0.048 | I: 0.026 | T: 1.586 || ETA: 0:18:41 || timer: 0.408
[  0]    1510 || B: 0.411 | C: 0.798 | M: 0.304 | S: 0.048 | I: 0.027 | T: 1.588 || ETA: 0:18:37 || timer: 0.405
[  0]    1520 || B: 0.397 | C: 0.796 | M: 0.314 | S: 0.048 | I: 0.025 | T: 1.580 || ETA: 0:18:32 || timer: 0.406
[  0]    1530 || B: 0.410 | C: 0.803 | M: 0.306 | S: 0.047 | I: 0.023 | T: 1.590 || ETA: 0:18:28 || timer: 0.408
[  0]    1540 || B: 0.407 | C: 0.801 | M: 0.304 | S: 0.047 | I: 0.024 | T: 1.582 || ETA: 0:18:23 || timer: 0.403
[  0]    1550 || B: 0.417 | C: 0.825 | M: 0.295 | S: 0.047 | I: 0.022 | T: 1.606 || ETA: 0:18:19 || timer: 0.407
[  0]    1560 || B: 0.414 | C: 0.835 | M: 0.300 | S: 0.047 | I: 0.024 | T: 1.620 || ETA: 0:18:14 || timer: 0.409
[  0]    1570 || B: 0.412 | C: 0.838 | M: 0.310 | S: 0.047 | I: 0.027 | T: 1.635 || ETA: 0:18:10 || timer: 0.406
[  0]    1580 || B: 0.413 | C: 0.831 | M: 0.309 | S: 0.047 | I: 0.027 | T: 1.627 || ETA: 0:18:06 || timer: 0.408
[  0]    1590 || B: 0.407 | C: 0.812 | M: 0.306 | S: 0.047 | I: 0.024 | T: 1.597 || ETA: 0:18:01 || timer: 0.412
[  0]    1600 || B: 0.407 | C: 0.816 | M: 0.306 | S: 0.047 | I: 0.024 | T: 1.599 || ETA: 0:17:57 || timer: 0.409
[  0]    1610 || B: 0.405 | C: 0.817 | M: 0.318 | S: 0.046 | I: 0.036 | T: 1.622 || ETA: 0:17:52 || timer: 0.406
[  0]    1620 || B: 0.410 | C: 0.832 | M: 0.311 | S: 0.047 | I: 0.036 | T: 1.636 || ETA: 0:17:48 || timer: 0.409
[  0]    1630 || B: 0.412 | C: 0.838 | M: 0.318 | S: 0.047 | I: 0.037 | T: 1.652 || ETA: 0:17:43 || timer: 0.409
[  0]    1640 || B: 0.412 | C: 0.846 | M: 0.330 | S: 0.047 | I: 0.040 | T: 1.675 || ETA: 0:17:39 || timer: 0.405
[  0]    1650 || B: 0.411 | C: 0.826 | M: 0.331 | S: 0.047 | I: 0.042 | T: 1.656 || ETA: 0:17:34 || timer: 0.411
[  0]    1660 || B: 0.425 | C: 0.821 | M: 0.330 | S: 0.045 | I: 0.040 | T: 1.662 || ETA: 0:17:30 || timer: 0.407
[  0]    1670 || B: 0.425 | C: 0.836 | M: 0.375 | S: 0.048 | I: 0.045 | T: 1.729 || ETA: 0:17:25 || timer: 0.403
[  0]    1680 || B: 0.430 | C: 0.845 | M: 0.374 | S: 0.048 | I: 0.044 | T: 1.743 || ETA: 0:17:21 || timer: 0.406
[  0]    1690 || B: 0.419 | C: 0.851 | M: 0.373 | S: 0.050 | I: 0.044 | T: 1.737 || ETA: 0:17:16 || timer: 0.409
[  0]    1700 || B: 0.417 | C: 0.853 | M: 0.378 | S: 0.052 | I: 0.045 | T: 1.745 || ETA: 0:17:12 || timer: 0.404
[  0]    1710 || B: 0.400 | C: 0.855 | M: 0.375 | S: 0.051 | I: 0.033 | T: 1.714 || ETA: 0:17:07 || timer: 0.411
[  0]    1720 || B: 0.384 | C: 0.833 | M: 0.369 | S: 0.053 | I: 0.034 | T: 1.672 || ETA: 0:17:03 || timer: 0.404
[  0]    1730 || B: 0.373 | C: 0.821 | M: 0.376 | S: 0.054 | I: 0.035 | T: 1.660 || ETA: 0:16:58 || timer: 0.407
[  0]    1740 || B: 0.378 | C: 0.812 | M: 0.364 | S: 0.055 | I: 0.031 | T: 1.641 || ETA: 0:16:54 || timer: 0.408
[  0]    1750 || B: 0.371 | C: 0.802 | M: 0.368 | S: 0.055 | I: 0.032 | T: 1.628 || ETA: 0:16:49 || timer: 0.407
[  0]    1760 || B: 0.372 | C: 0.813 | M: 0.365 | S: 0.056 | I: 0.031 | T: 1.637 || ETA: 0:16:45 || timer: 0.406
[  0]    1770 || B: 0.364 | C: 0.784 | M: 0.323 | S: 0.054 | I: 0.025 | T: 1.550 || ETA: 0:16:40 || timer: 0.406
[  0]    1780 || B: 0.355 | C: 0.770 | M: 0.331 | S: 0.054 | I: 0.033 | T: 1.543 || ETA: 0:16:36 || timer: 0.406
[  0]    1790 || B: 0.353 | C: 0.756 | M: 0.336 | S: 0.052 | I: 0.033 | T: 1.529 || ETA: 0:16:31 || timer: 0.408
[  0]    1800 || B: 0.353 | C: 0.757 | M: 0.331 | S: 0.052 | I: 0.034 | T: 1.527 || ETA: 0:16:27 || timer: 0.415
[  0]    1810 || B: 0.350 | C: 0.738 | M: 0.326 | S: 0.052 | I: 0.033 | T: 1.499 || ETA: 0:16:23 || timer: 0.408
[  0]    1820 || B: 0.360 | C: 0.750 | M: 0.332 | S: 0.049 | I: 0.033 | T: 1.524 || ETA: 0:16:18 || timer: 0.410
[  0]    1830 || B: 0.369 | C: 0.749 | M: 0.327 | S: 0.046 | I: 0.030 | T: 1.522 || ETA: 0:16:14 || timer: 0.406
[  0]    1840 || B: 0.370 | C: 0.744 | M: 0.335 | S: 0.046 | I: 0.033 | T: 1.528 || ETA: 0:16:09 || timer: 0.405
[  0]    1850 || B: 0.377 | C: 0.755 | M: 0.333 | S: 0.046 | I: 0.031 | T: 1.542 || ETA: 0:16:05 || timer: 0.410
[  0]    1860 || B: 0.363 | C: 0.735 | M: 0.335 | S: 0.045 | I: 0.031 | T: 1.509 || ETA: 0:16:00 || timer: 0.408
[  0]    1870 || B: 0.364 | C: 0.741 | M: 0.323 | S: 0.045 | I: 0.030 | T: 1.503 || ETA: 0:15:56 || timer: 0.406
[  0]    1880 || B: 0.377 | C: 0.749 | M: 0.315 | S: 0.045 | I: 0.025 | T: 1.511 || ETA: 0:15:51 || timer: 0.406
[  0]    1890 || B: 0.393 | C: 0.765 | M: 0.324 | S: 0.044 | I: 0.035 | T: 1.560 || ETA: 0:15:47 || timer: 0.409
[  0]    1900 || B: 0.393 | C: 0.750 | M: 0.320 | S: 0.043 | I: 0.032 | T: 1.539 || ETA: 0:15:42 || timer: 0.404
[  0]    1910 || B: 0.411 | C: 0.763 | M: 0.321 | S: 0.043 | I: 0.034 | T: 1.572 || ETA: 0:15:38 || timer: 0.404
[  0]    1920 || B: 0.421 | C: 0.769 | M: 0.321 | S: 0.045 | I: 0.034 | T: 1.590 || ETA: 0:15:33 || timer: 0.408
[  0]    1930 || B: 0.441 | C: 0.800 | M: 0.321 | S: 0.045 | I: 0.034 | T: 1.641 || ETA: 0:15:29 || timer: 0.405
[  0]    1940 || B: 0.434 | C: 0.794 | M: 0.315 | S: 0.044 | I: 0.032 | T: 1.619 || ETA: 0:15:24 || timer: 0.406
[  0]    1950 || B: 0.416 | C: 0.770 | M: 0.316 | S: 0.044 | I: 0.034 | T: 1.581 || ETA: 0:15:20 || timer: 0.408
[  0]    1960 || B: 0.427 | C: 0.783 | M: 0.320 | S: 0.045 | I: 0.036 | T: 1.611 || ETA: 0:15:15 || timer: 0.406
[  0]    1970 || B: 0.420 | C: 0.776 | M: 0.321 | S: 0.044 | I: 0.037 | T: 1.598 || ETA: 0:15:11 || timer: 0.405
[  0]    1980 || B: 0.410 | C: 0.767 | M: 0.328 | S: 0.044 | I: 0.037 | T: 1.587 || ETA: 0:15:06 || timer: 0.405
[  0]    1990 || B: 0.413 | C: 0.757 | M: 0.318 | S: 0.045 | I: 0.029 | T: 1.561 || ETA: 0:15:02 || timer: 0.405
Saving state, iter: 2000

Computing validation mAP (this may take a while)...


Calculating mAP...

       |  all  |  .50  |  .55  |  .60  |  .65  |  .70  |  .75  |  .80  |  .85  |  .90  |  .95  |
-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+
   box | 76.78 | 95.80 | 95.23 | 94.35 | 94.08 | 93.21 | 91.41 | 86.59 | 71.86 | 40.21 |  5.08 |
  mask | 85.27 | 95.98 | 95.93 | 95.91 | 95.65 | 95.50 | 94.90 | 94.11 | 91.08 | 79.53 | 14.08 |
-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+-------+

[  0]    2000 || B: 0.431 | C: 0.779 | M: 0.321 | S: 0.045 | I: 0.028 | T: 1.603 || ETA: 0:14:53 || timer: 39.951
[  0]    2010 || B: 0.422 | C: 0.775 | M: 0.323 | S: 0.045 | I: 0.029 | T: 1.592 || ETA: 0:14:49 || timer: 0.405
[  0]    2020 || B: 0.418 | C: 0.776 | M: 0.330 | S: 0.045 | I: 0.031 | T: 1.599 || ETA: 0:14:44 || timer: 0.406
[  0]    2030 || B: 0.404 | C: 0.744 | M: 0.327 | S: 0.045 | I: 0.034 | T: 1.553 || ETA: 0:14:40 || timer: 0.408
[  0]    2040 || B: 0.404 | C: 0.735 | M: 0.322 | S: 0.044 | I: 0.033 | T: 1.539 || ETA: 0:14:36 || timer: 0.403
[  0]    2050 || B: 0.443 | C: 0.768 | M: 0.326 | S: 0.043 | I: 0.033 | T: 1.613 || ETA: 0:14:31 || timer: 0.406
[  0]    2060 || B: 0.438 | C: 0.762 | M: 0.324 | S: 0.042 | I: 0.031 | T: 1.598 || ETA: 0:14:27 || timer: 0.404
[  0]    2070 || B: 0.451 | C: 0.780 | M: 0.322 | S: 0.043 | I: 0.030 | T: 1.625 || ETA: 0:14:22 || timer: 0.411
[  0]    2080 || B: 0.455 | C: 0.788 | M: 0.315 | S: 0.042 | I: 0.027 | T: 1.627 || ETA: 0:14:18 || timer: 0.410
[  0]    2090 || B: 0.455 | C: 0.790 | M: 0.314 | S: 0.041 | I: 0.026 | T: 1.626 || ETA: 0:14:13 || timer: 0.407
[  0]    2100 || B: 0.440 | C: 0.776 | M: 0.308 | S: 0.040 | I: 0.026 | T: 1.591 || ETA: 0:14:09 || timer: 0.404
[  0]    2110 || B: 0.442 | C: 0.772 | M: 0.304 | S: 0.040 | I: 0.023 | T: 1.581 || ETA: 0:14:04 || timer: 0.405
[  0]    2120 || B: 0.459 | C: 0.775 | M: 0.299 | S: 0.040 | I: 0.024 | T: 1.596 || ETA: 0:14:00 || timer: 0.407
[  0]    2130 || B: 0.441 | C: 0.772 | M: 0.304 | S: 0.039 | I: 0.021 | T: 1.578 || ETA: 0:13:55 || timer: 0.404
[  0]    2140 || B: 0.445 | C: 0.781 | M: 0.310 | S: 0.039 | I: 0.021 | T: 1.596 || ETA: 0:13:51 || timer: 0.415
[  0]    2150 || B: 0.401 | C: 0.741 | M: 0.305 | S: 0.039 | I: 0.019 | T: 1.505 || ETA: 0:13:46 || timer: 0.406
[  0]    2160 || B: 0.395 | C: 0.716 | M: 0.308 | S: 0.039 | I: 0.020 | T: 1.478 || ETA: 0:13:42 || timer: 0.406
[  0]    2170 || B: 0.380 | C: 0.694 | M: 0.314 | S: 0.039 | I: 0.021 | T: 1.448 || ETA: 0:13:38 || timer: 0.406
[  0]    2180 || B: 0.378 | C: 0.686 | M: 0.317 | S: 0.038 | I: 0.022 | T: 1.441 || ETA: 0:13:33 || timer: 0.405
[  0]    2190 || B: 0.390 | C: 0.697 | M: 0.317 | S: 0.038 | I: 0.033 | T: 1.475 || ETA: 0:13:29 || timer: 0.410
[  0]    2200 || B: 0.382 | C: 0.682 | M: 0.321 | S: 0.039 | I: 0.033 | T: 1.458 || ETA: 0:13:24 || timer: 0.406
[  0]    2210 || B: 0.398 | C: 0.692 | M: 0.323 | S: 0.039 | I: 0.034 | T: 1.487 || ETA: 0:13:20 || timer: 0.404
[  0]    2220 || B: 0.374 | C: 0.677 | M: 0.332 | S: 0.038 | I: 0.033 | T: 1.453 || ETA: 0:13:15 || timer: 0.407
[  0]    2230 || B: 0.380 | C: 0.672 | M: 0.330 | S: 0.038 | I: 0.033 | T: 1.453 || ETA: 0:13:11 || timer: 0.406
[  0]    2240 || B: 0.375 | C: 0.671 | M: 0.331 | S: 0.038 | I: 0.034 | T: 1.449 || ETA: 0:13:06 || timer: 0.409
[  0]    2250 || B: 0.388 | C: 0.678 | M: 0.331 | S: 0.038 | I: 0.035 | T: 1.470 || ETA: 0:13:02 || timer: 0.412
[  0]    2260 || B: 0.379 | C: 0.676 | M: 0.325 | S: 0.038 | I: 0.034 | T: 1.452 || ETA: 0:12:57 || timer: 0.406
[  0]    2270 || B: 0.385 | C: 0.693 | M: 0.322 | S: 0.039 | I: 0.033 | T: 1.471 || ETA: 0:12:53 || timer: 0.406
[  0]    2280 || B: 0.377 | C: 0.688 | M: 0.320 | S: 0.039 | I: 0.033 | T: 1.457 || ETA: 0:12:48 || timer: 0.408
[  0]    2290 || B: 0.355 | C: 0.670 | M: 0.334 | S: 0.040 | I: 0.024 | T: 1.423 || ETA: 0:12:44 || timer: 0.405
[  0]    2300 || B: 0.360 | C: 0.677 | M: 0.332 | S: 0.040 | I: 0.024 | T: 1.432 || ETA: 0:12:39 || timer: 0.404
[  0]    2310 || B: 0.367 | C: 0.685 | M: 0.329 | S: 0.040 | I: 0.022 | T: 1.443 || ETA: 0:12:35 || timer: 0.409
[  0]    2320 || B: 0.376 | C: 0.681 | M: 0.320 | S: 0.040 | I: 0.021 | T: 1.438 || ETA: 0:12:30 || timer: 0.407
[  0]    2330 || B: 0.385 | C: 0.693 | M: 0.313 | S: 0.040 | I: 0.020 | T: 1.450 || ETA: 0:12:26 || timer: 0.412
[  0]    2340 || B: 0.379 | C: 0.683 | M: 0.308 | S: 0.040 | I: 0.019 | T: 1.430 || ETA: 0:12:21 || timer: 0.404
[  0]    2350 || B: 0.370 | C: 0.696 | M: 0.306 | S: 0.040 | I: 0.018 | T: 1.430 || ETA: 0:12:17 || timer: 0.407
[  0]    2360 || B: 0.374 | C: 0.701 | M: 0.309 | S: 0.040 | I: 0.018 | T: 1.443 || ETA: 0:12:12 || timer: 0.406
[  0]    2370 || B: 0.377 | C: 0.695 | M: 0.309 | S: 0.039 | I: 0.019 | T: 1.440 || ETA: 0:12:08 || timer: 0.410
[  0]    2380 || B: 0.379 | C: 0.713 | M: 0.307 | S: 0.039 | I: 0.020 | T: 1.458 || ETA: 0:12:03 || timer: 0.408
[  0]    2390 || B: 0.400 | C: 0.725 | M: 0.299 | S: 0.038 | I: 0.022 | T: 1.485 || ETA: 0:11:59 || timer: 0.404
[  0]    2400 || B: 0.404 | C: 0.732 | M: 0.304 | S: 0.037 | I: 0.023 | T: 1.500 || ETA: 0:11:54 || timer: 0.406
[  0]    2410 || B: 0.386 | C: 0.714 | M: 0.312 | S: 0.037 | I: 0.026 | T: 1.475 || ETA: 0:11:50 || timer: 0.413
[  0]    2420 || B: 0.383 | C: 0.721 | M: 0.309 | S: 0.037 | I: 0.027 | T: 1.478 || ETA: 0:11:46 || timer: 0.407
[  0]    2430 || B: 0.369 | C: 0.704 | M: 0.306 | S: 0.038 | I: 0.027 | T: 1.444 || ETA: 0:11:41 || timer: 0.407
[  0]    2440 || B: 0.382 | C: 0.721 | M: 0.309 | S: 0.038 | I: 0.032 | T: 1.483 || ETA: 0:11:37 || timer: 0.407
[  0]    2450 || B: 0.391 | C: 0.719 | M: 0.310 | S: 0.038 | I: 0.032 | T: 1.490 || ETA: 0:11:32 || timer: 0.406
[  0]    2460 || B: 0.391 | C: 0.714 | M: 0.317 | S: 0.038 | I: 0.038 | T: 1.498 || ETA: 0:11:28 || timer: 0.406
[  0]    2470 || B: 0.386 | C: 0.695 | M: 0.316 | S: 0.037 | I: 0.038 | T: 1.472 || ETA: 0:11:23 || timer: 0.405
[  0]    2480 || B: 0.402 | C: 0.695 | M: 0.327 | S: 0.037 | I: 0.038 | T: 1.500 || ETA: 0:11:19 || timer: 0.409
[  0]    2490 || B: 0.376 | C: 0.669 | M: 0.321 | S: 0.037 | I: 0.034 | T: 1.438 || ETA: 0:11:14 || timer: 0.405
[  0]    2500 || B: 0.377 | C: 0.664 | M: 0.316 | S: 0.038 | I: 0.035 | T: 1.430 || ETA: 0:11:10 || timer: 0.409
[  0]    2510 || B: 0.379 | C: 0.664 | M: 0.315 | S: 0.038 | I: 0.032 | T: 1.428 || ETA: 0:11:05 || timer: 0.403
[  0]    2520 || B: 0.373 | C: 0.646 | M: 0.312 | S: 0.039 | I: 0.031 | T: 1.400 || ETA: 0:11:01 || timer: 0.407
[  0]    2530 || B: 0.366 | C: 0.639 | M: 0.315 | S: 0.039 | I: 0.030 | T: 1.388 || ETA: 0:10:56 || timer: 0.409
[  0]    2540 || B: 0.352 | C: 0.620 | M: 0.309 | S: 0.039 | I: 0.024 | T: 1.343 || ETA: 0:10:52 || timer: 0.407
[  0]    2550 || B: 0.343 | C: 0.598 | M: 0.311 | S: 0.038 | I: 0.025 | T: 1.316 || ETA: 0:10:47 || timer: 0.407
[  0]    2560 || B: 0.343 | C: 0.616 | M: 0.306 | S: 0.039 | I: 0.019 | T: 1.322 || ETA: 0:10:43 || timer: 0.405
[  0]    2570 || B: 0.348 | C: 0.629 | M: 0.304 | S: 0.039 | I: 0.018 | T: 1.337 || ETA: 0:10:38 || timer: 0.403
[  0]    2580 || B: 0.344 | C: 0.621 | M: 0.294 | S: 0.039 | I: 0.016 | T: 1.314 || ETA: 0:10:34 || timer: 0.404
[  0]    2590 || B: 0.350 | C: 0.620 | M: 0.303 | S: 0.039 | I: 0.017 | T: 1.329 || ETA: 0:10:29 || timer: 0.405
[  0]    2600 || B: 0.340 | C: 0.621 | M: 0.301 | S: 0.038 | I: 0.017 | T: 1.316 || ETA: 0:10:25 || timer: 0.407
[  0]    2610 || B: 0.332 | C: 0.624 | M: 0.297 | S: 0.038 | I: 0.016 | T: 1.307 || ETA: 0:10:20 || timer: 0.409
[  0]    2620 || B: 0.328 | C: 0.627 | M: 0.300 | S: 0.037 | I: 0.017 | T: 1.309 || ETA: 0:10:16 || timer: 0.409
[  0]    2630 || B: 0.335 | C: 0.630 | M: 0.301 | S: 0.036 | I: 0.017 | T: 1.318 || ETA: 0:10:11 || timer: 0.404
[  0]    2640 || B: 0.363 | C: 0.659 | M: 0.299 | S: 0.037 | I: 0.019 | T: 1.376 || ETA: 0:10:07 || timer: 0.407
[  0]    2650 || B: 0.366 | C: 0.660 | M: 0.298 | S: 0.037 | I: 0.021 | T: 1.382 || ETA: 0:10:02 || timer: 0.405
[  0]    2660 || B: 0.380 | C: 0.656 | M: 0.292 | S: 0.037 | I: 0.021 | T: 1.385 || ETA: 0:09:58 || timer: 0.402
[  0]    2670 || B: 0.384 | C: 0.678 | M: 0.291 | S: 0.037 | I: 0.021 | T: 1.411 || ETA: 0:09:53 || timer: 0.404
[  0]    2680 || B: 0.380 | C: 0.671 | M: 0.294 | S: 0.037 | I: 0.022 | T: 1.404 || ETA: 0:09:49 || timer: 0.408
[  0]    2690 || B: 0.383 | C: 0.680 | M: 0.285 | S: 0.037 | I: 0.022 | T: 1.406 || ETA: 0:09:45 || timer: 0.406
[  0]    2700 || B: 0.383 | C: 0.666 | M: 0.292 | S: 0.036 | I: 0.024 | T: 1.402 || ETA: 0:09:40 || timer: 0.410
[  0]    2710 || B: 0.391 | C: 0.668 | M: 0.298 | S: 0.036 | I: 0.028 | T: 1.422 || ETA: 0:09:36 || timer: 0.409
[  0]    2720 || B: 0.403 | C: 0.695 | M: 0.302 | S: 0.036 | I: 0.028 | T: 1.465 || ETA: 0:09:31 || timer: 0.404
[  0]    2730 || B: 0.394 | C: 0.686 | M: 0.310 | S: 0.037 | I: 0.028 | T: 1.454 || ETA: 0:09:27 || timer: 0.410
[  0]    2740 || B: 0.359 | C: 0.658 | M: 0.312 | S: 0.036 | I: 0.026 | T: 1.391 || ETA: 0:09:22 || timer: 0.406
[  0]    2750 || B: 0.362 | C: 0.667 | M: 0.313 | S: 0.036 | I: 0.024 | T: 1.401 || ETA: 0:09:18 || timer: 0.409
[  0]    2760 || B: 0.341 | C: 0.652 | M: 0.321 | S: 0.035 | I: 0.026 | T: 1.375 || ETA: 0:09:13 || timer: 0.405
[  0]    2770 || B: 0.328 | C: 0.622 | M: 0.324 | S: 0.035 | I: 0.026 | T: 1.334 || ETA: 0:09:09 || timer: 0.409
[  0]    2780 || B: 0.324 | C: 0.614 | M: 0.332 | S: 0.035 | I: 0.032 | T: 1.337 || ETA: 0:09:04 || timer: 0.404
[  0]    2790 || B: 0.319 | C: 0.603 | M: 0.336 | S: 0.035 | I: 0.032 | T: 1.326 || ETA: 0:09:00 || timer: 0.409
[  0]    2800 || B: 0.333 | C: 0.625 | M: 0.335 | S: 0.035 | I: 0.031 | T: 1.358 || ETA: 0:08:56 || timer: 0.407
[  0]    2810 || B: 0.340 | C: 0.634 | M: 0.333 | S: 0.035 | I: 0.028 | T: 1.370 || ETA: 0:08:51 || timer: 0.407
[  0]    2820 || B: 0.324 | C: 0.604 | M: 0.332 | S: 0.036 | I: 0.028 | T: 1.324 || ETA: 0:08:47 || timer: 0.407
[  0]    2830 || B: 0.341 | C: 0.619 | M: 0.329 | S: 0.036 | I: 0.031 | T: 1.357 || ETA: 0:08:42 || timer: 0.405
[  0]    2840 || B: 0.357 | C: 0.627 | M: 0.331 | S: 0.036 | I: 0.032 | T: 1.382 || ETA: 0:08:38 || timer: 0.405
[  0]    2850 || B: 0.351 | C: 0.622 | M: 0.329 | S: 0.036 | I: 0.032 | T: 1.369 || ETA: 0:08:33 || timer: 0.406
[  0]    2860 || B: 0.368 | C: 0.635 | M: 0.332 | S: 0.036 | I: 0.030 | T: 1.401 || ETA: 0:08:29 || timer: 0.407
[  0]    2870 || B: 0.375 | C: 0.650 | M: 0.335 | S: 0.037 | I: 0.031 | T: 1.428 || ETA: 0:08:24 || timer: 0.407
[  0]    2880 || B: 0.374 | C: 0.652 | M: 0.331 | S: 0.036 | I: 0.023 | T: 1.415 || ETA: 0:08:20 || timer: 0.406
[  0]    2890 || B: 0.385 | C: 0.669 | M: 0.338 | S: 0.036 | I: 0.026 | T: 1.454 || ETA: 0:08:15 || timer: 0.406
[  0]    2900 || B: 0.384 | C: 0.668 | M: 0.343 | S: 0.036 | I: 0.029 | T: 1.459 || ETA: 0:08:11 || timer: 0.406
[  0]    2910 || B: 0.365 | C: 0.639 | M: 0.344 | S: 0.036 | I: 0.029 | T: 1.413 || ETA: 0:08:06 || timer: 0.405
[  0]    2920 || B: 0.363 | C: 0.630 | M: 0.345 | S: 0.034 | I: 0.029 | T: 1.402 || ETA: 0:08:02 || timer: 0.407
[  0]    2930 || B: 0.338 | C: 0.613 | M: 0.338 | S: 0.035 | I: 0.024 | T: 1.349 || ETA: 0:07:58 || timer: 0.408
[  0]    2940 || B: 0.336 | C: 0.611 | M: 0.338 | S: 0.035 | I: 0.028 | T: 1.348 || ETA: 0:07:53 || timer: 0.408
[  0]    2950 || B: 0.330 | C: 0.605 | M: 0.341 | S: 0.035 | I: 0.028 | T: 1.338 || ETA: 0:07:49 || timer: 0.409
[  0]    2960 || B: 0.335 | C: 0.602 | M: 0.328 | S: 0.035 | I: 0.028 | T: 1.328 || ETA: 0:07:44 || timer: 0.407
[  0]    2970 || B: 0.336 | C: 0.596 | M: 0.320 | S: 0.034 | I: 0.026 | T: 1.313 || ETA: 0:07:40 || timer: 0.406
[  0]    2980 || B: 0.334 | C: 0.599 | M: 0.316 | S: 0.035 | I: 0.028 | T: 1.313 || ETA: 0:07:35 || timer: 0.407
